GEO_UNIT,WEEK,CHANNEL,BRAND,SUB_BRAND,FEATURE,VALUE
FR,16-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.980602696
FR,16-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.994163638
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.760042172
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,904.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,7.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,11.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,6.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,59.22804428
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.224436596
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2709.0
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.158819396
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.216240467
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.014205593
FR,23-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.994325426
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.793392222
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,902.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,17.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,14.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,11.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,59.55994035
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.552068188
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2656.0
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.201092896
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.220174588
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.009097871
FR,30-08-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.993896135
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.001090067
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,873.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,0.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,8.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,0.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,63.24921652
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.440007597
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2623.0
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.594367589
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.244855431
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.961580213
FR,6/9/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.991202966
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.801949143
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,936.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,18.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,16.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,14.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,62.38736418
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.312482093
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2625.0
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.181024096
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.234092085
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.011522697
FR,13-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.992377461
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.984586517
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,916.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,8.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,10.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,6.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,65.97480231
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.722478576
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2592.0
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.583525081
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.180591593
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.962890266
FR,20-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.998215425
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.923151988
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,908.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,24.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,14.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,11.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,68.68382532
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.380636253
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2612.0
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.654545455
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,8.970845481
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.954309185
FR,27-09-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.021102885
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.897456493
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,895.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,8.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,11.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,5.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,67.71338688
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.751962323
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2640.0
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.598144531
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,8.99750499
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.961123862
FR,4/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.018193804
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.879832519
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,893.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,5.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,9.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,5.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,65.3782275
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.345560394
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2654.0
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.395450145
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.148257373
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.985614536
FR,11/10/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.00174373
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.671630859
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,958.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,17.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,16.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,12.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,62.25537109
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.659036018
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2648.0
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.088050314
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.142894806
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.022756311
FR,18-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.002328892
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.590376984
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,968.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,13.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,13.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,10.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,67.15724206
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.633370964
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2717.0
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.295020464
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,8.762975779
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.997749015
FR,25-10-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.043785591
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.606854109
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,931.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,8.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,10.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,4.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,66.01001569
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.771763234
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2621.0
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,7.925757576
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,8.951650943
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.042365432
FR,1/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.023197389
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.915051385
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,895.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,10.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,8.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,4.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,69.62729283
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.439507445
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2631.0
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.495225102
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.02387022
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.973559165
FR,8/11/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,1.015316834
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,9.068936762
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,864.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,12.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,7.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,5.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,69.58359972
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.144034991
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2626.0
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.568265683
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.190298507
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,0.964733992
FR,15-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.997156208
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.876017048
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,909.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,25.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,19.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,15.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,66.4203797
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.64299862
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2608.0
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,8.192152549
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.227482088
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.010178094
FR,22-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.993098742
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.220502364
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,1018.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,40.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,32.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,31.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,61.4397998
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.686861733
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2614.0
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,7.421608448
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.281413613
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.103279563
FR,29-11-2021,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.987213744
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.663870442
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,988.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,22.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,24.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE_AND_DISPLAY,17.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_WEIGHTED_VOLUME,64.49632996
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_COMPETITION_AVG_PRICE,0.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_COMPETITOR,9.590305375
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,INTERNAL_TDP_COMPETITION,0.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,TDP_COMPETITOR,2624.0
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE,7.893308665
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE,9.321289316
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_230G_AVG_PRICE_REDUCTION,1.046286092
FR,6/12/2021 0:00,ENSEIGNES_HMSM,doritos,doritos,DORITOS_170G_AVG_PRICE_REDUCTION,0.982862514
FR,13-12-2021,ENSEIGNES_HMSM,doritos,doritos,AVG_PRICE_FOR_VOLUME,8.936266699
FR,13-12-2021,ENSEIGNES_HMSM,doritos,doritos,TOTAL_DISTRIBUTION_POINTS,966.0
FR,13-12-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_FEATURE,8.0
FR,13-12-2021,ENSEIGNES_HMSM,doritos,doritos,WEIGHTED_DISTRIBUTION_DISPLAY,12.0
